platform,listing_id,title,district,ward,address,price_vnd,house_type,area_m2,electric_price,water_price,wifi_price,other_uti,parking,air_condi,water_he,refrigerat,washing,elevator,balcony,fire_safet,pet_allow,amenities,latitude,longitude,contact_name,contact_phone,contact_zalo,image_co,image_u,listing_ur,body
,134210597,RỘNG THOÁNG AN NINH TỐT MẶT PHỐ ĐÌNH THÔN,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Phố Đình Thôn,5900000,Phòng trọ,35.0,4k / số,150k / khối,100k / phòng,,False,True,True,True,False,True,False,False,True,"Điều hòa, Nóng lạnh, Tủ lạnh",21.016495,105.773964,Cao Thanh,,False,3,"['https://cdn.chotot.com/_Z7nFKf4dEkWvz8datJOeIU0ogy-fjgzSL7Cht3sNYA/preset:view/plain/a9f358af12ef336fd3e4c77d116265b2-2998135535400802693.jpg', 'https://cdn.chotot.com/ucMIsFGCiNEfKeblUt5JUSWghpV2iarAdwvNm8wWuMI/preset:view/plain/3f89201ceb9679d4d8815f296198cf0f-2998135535152585577.jpg', 'https://cdn.chotot.com/2qvl-mj-Ih0sxVVAeLvBO8tCmQE35I6XYzdCnGfWwBA/preset:view/plain/b8e1890645343fcfaa20c7755e5de9e1-2998135534903002962.jpg']",https://nha.chotot.com/thue-phong-tro/134210597,"🕍 Địa chỉ : số 64 ngõ 39 Đình Thôn

⏰ 21/8 trống 

💰 Giá CHỈ 6tr

👉 Studio tầng  2 và 3
👉 Tầng 2- thang máy
👉 Diện tích 35m

✅ Nội thất : điều hòa, nóng lạnh, giường, tủ quần áo,bàn làm việc, bàn ăn,  tủ bếp trên dưới, hút mùi, tủ lạnh, lò vi sóng, 

✅ Dịch vụ
Điện 4k / số 
Nước 150k / khối
Mạng 100k / phòng 
Dịch vụ chung 200k / người ( vệ sinh, thang máy, rác, điện dùng chung ) 
xe 100k/xe nhà có bảo vệ
❌ LƯU Ý
- Hợp đồng 12 tháng
- Thanh toán 1 cọc 1
- Tối đa 4 người 
- Được nuôi pet
- Nhận xe điện
- Nhận khách nước ngoài
- Ngõ ô tô"
,134210321,"Phòng vskk, cửa sổ 3tr3 Mễ Trì Hạ",Quận Nam Từ Liêm,Phường Mễ Trì,Đường Mễ Trì,3300000,Phòng trọ,25.0,"3,8k",100k/người,100k/phòng,30k,False,False,False,False,True,False,False,False,False,Máy giặt,21.014933,105.77854,Nguyễn Tuệ Linh,,False,3,"['https://cdn.chotot.com/xfY8d1dw9ieiMeQG99xX6Ii6Sh7X6a8xbakdrcU8aJ0/preset:view/plain/a81987393f936f22e29b6344059f6f86-2998134765772560773.jpg', 'https://cdn.chotot.com/LM49L45-xf2VeJn85fKky2jr1_Sm1WnJErMefE4M-K8/preset:view/plain/4455d91edf7a57f399065e4f1ec85e23-2998134765928379083.jpg', 'https://cdn.chotot.com/CBtfFCjmYflfigvscSziPBozq5R2ncoSsYrVsqzCMKg/preset:view/plain/a650e79b4cbd45b85de634270c00045c-2998134766059457465.jpg']",https://nha.chotot.com/thue-phong-tro/134210321,"Dự án: 
Thông tin chi tiết: PHÒNG CÓ VSKK 3tr3
Full giường tủ, đh nl, bàn bếp
điện 3,8k
nước 100k/người
vệ sinh 30k
mạng 100k/phòng ạ
máy sấy + máy giặt 50k

Địa chỉ ngách 30 ngõ 14 mễ trì hạ"
,134143106,Cho thuê phòng mới tinh ở Louis Đại Mỗ,Quận Nam Từ Liêm,Phường Đại Mỗ,Đường Đại Mỗ,3500000,Phòng trọ,30.0,4k / số,40k / khối,100 / phòng,,False,False,False,False,False,False,False,False,False,,20.99525,105.75795,Đức Nguyễn,,False,3,"['https://cdn.chotot.com/2JmD3qvi_co-toRJZZnl5m1_f6HFV5fuxCqVxuqwXlA/preset:view/plain/e3300c132817c94920e82bf8ae617190-2998205282342204107.jpg', 'https://cdn.chotot.com/CMn8GxhnOoXBT4a3NyTDtDZLcvEFT5SUxZVnpYhxabo/preset:view/plain/03a24931f89a0dd08b23b663657bac72-2998205282834904894.jpg', 'https://cdn.chotot.com/WiNO2kB8h5GJ-I04feuwzkFoZlT8TS6VZ5HkTHfIJZg/preset:view/plain/2a0990f6403aebef53ac2a42274cce34-2998205282538653522.jpg']",https://nha.chotot.com/thue-phong-tro/134143106,"""Cho thuê phòng ở số 12 Loui7 KĐT Louis Đại Mỗ
Giá phòng từ 3tr
điện 4k / số
Nước 40k / khối
Wifi 100 / phòng
Dịch vụ chung 50k / người
Phòng full đồ cơ bản 
"
,134207469,Mình cần cho thuê phòng trọ,Quận Hà Đông,Phường Văn Quán,Ngõ 31 Lương Ngọc Quyến,2500000,Phòng trọ,10.0,4k,60k,100k,,True,True,True,False,False,False,False,False,False,"Điều hòa, Nóng lạnh",20.983686,105.795296,Vũ Mạnh Cường,,False,2,"['https://cdn.chotot.com/cAFijKBnsGM5bvFH3TJLk1jA1PHCCwNLytnYuwSYSDg/preset:view/plain/498cfbf0ca379109801603de83e532bb-2998125029141896041.jpg', 'https://cdn.chotot.com/d1lYPVGFC0HrBPF45pZH3cV6yNpuZMNPtEgF8aSsgpw/preset:view/plain/14e4b6783adce5476de4025db0b04f4b-2998125135196056212.jpg']",https://nha.chotot.com/thue-phong-tro/134207469,"Dự án: 
Thông tin chi tiết: Cho Nữ thuê trọ nhà trong ngõ 31 Lương Ngọc Quyến
* Nhà vừa sửa, phòng mới cứng
& Ngõ to, ô tô đỗ tận cửa, gần đường lớn Nguyễn Trãi, thuận tiện đi lại
* Gần các trường đh Bưu Chính, Kiến Trúc, Hà Nội...
*Free chỗ để xe; không giới hạn tgian & Điều hoà, nóng lạnh, giường đầy đủ, chỉ cần xách vali tới ở
* Bếp nấu chung tầng 1( không bị ám mùi trên phòng ngủ)
Giá 2.5-3.5
Điện 4k; nước 60k; mạng 100k; vs 40k"
,134206680,Cho thuê phòng trọ khu vực mậu lương hà đông,Quận Hà Đông,Phường Kiến Hưng,Hoàng Công,4000000,Phòng trọ,50.0,,,,,False,False,False,False,False,False,False,False,False,,20.952806,105.785,TraiTimBiYemBua,,False,4,"['https://cdn.chotot.com/JMnC6jybU7XKBsVZNgxNI9G-UuTTpTsgw9BMTI3sUvM/preset:view/plain/e5dc353794e17e6b3ca4a97f120d8589-2998120522193302219.jpg', 'https://cdn.chotot.com/7fpPjNg76QEEg7NZbGxNFDSLvU4GQPn8SmwEED8QHrw/preset:view/plain/458272179155aa1aa158265cb89c10c5-2998120522015611271.jpg', 'https://cdn.chotot.com/B3A_cdSGa8JBKYiy3TEBXnwHsgRo9moqb0p76nEMrbI/preset:view/plain/a2c1dd9f846e7286615f2ac758124f8b-2998120522272430469.jpg', 'https://cdn.chotot.com/qMAR4_O7e0pojTBGlQiHH_pf5wgXSEVxeMAf5Rrm5HM/preset:view/plain/d555d86e26e64cac600aac9d8bff09d3-2998120522329569850.jpg']",https://nha.chotot.com/thue-phong-tro/134206680,"Mình có phòng  trọ tầng 2 diện tích 50m2. có 2 phòng ngủ, 1 phòng  ăn, VSKK, khu nấu ăn phoi liền nhau. khu vực đông dân cư cạnh bến xe buyt, gần trường học, chợ, khu vực dân trí cao, thoáng mát, không ngập lụt. sđt ***"
,134205987,Phòng trọ sinh viên giá rẻ ,Quận Cầu Giấy,Phường Yên Hoà,Trần Duy Hưng ,5500000,Phòng trọ,20.0,"4,000/kwh","100,000/ng",,,True,True,False,True,True,True,True,False,True,"Điều hòa, Tủ lạnh, Máy giặt",21.021805,105.79087,Nguyễn Hà,,False,5,"['https://cdn.chotot.com/a9CS2FJ2ARlhop98ScspAG2q7iRSHLJGsIYti3vHqKY/preset:view/plain/0ccefdae19a55758550852cc44318326-2998119377224673283.jpg', 'https://cdn.chotot.com/RkOzMYBjazuYlypiO7wQoSu4sKiAJMtKCLDicZT2f9g/preset:view/plain/3d96ab29a95f142f2631c90826976c68-2998119377296840251.jpg', 'https://cdn.chotot.com/VTMbSg7-c1pe4BfG-Fav1XUIBsGZJp8vujMEy3Y_6ag/preset:view/plain/72e873720077e3ec5d69f2d547f13744-2998119378727549498.jpg', 'https://cdn.chotot.com/ra3wleOA09dlC-q2u1uxByBmilUXeLaHxsiqZlJv4Xg/preset:view/plain/14c5ad8b610fbb68784ef6bb5cec2b1f-2998119378552379781.jpg', 'https://cdn.chotot.com/9jOEwKuC6q5u-e5J7E8fQd4mgySIXzfPlT3u_iFBTWg/preset:view/plain/2648fbc35e30c0ed613748d4d22d0eee-2998119379782572423.jpg']",https://nha.chotot.com/thue-phong-tro/134205987,"⚡Điện: 4,000/kWh
💧Nước: 100,000/ng
🛵Xe: 0/xe
Quản lý: 0/ph
📶Wifi: Miễn phí
🧺M.giặt: 0/ng
Thẻ: 0/ng

Phí DV: 150,000đ
Phòng: Phòng trọ
Vị trí: Trệt
Diện tích: 20m2
Toilet: Riêng
Để xe: Chung
Sân phơi: Chung
Khóa cổng: Khóa thường
Giờ giấc: Tự do
SL xe: 3
SL người: 3
Cọc giữ chổ: 2,000,000
Hẹn bổ sung cọc: 3 ngày
Hẹn dọn vào: 5 ngày
Gác: ✔
Cửa sổ: ✔
Ban công: ✔
Tủ lạnh: ✔
Tivi: ✘
Máy giặt: Chung
Kệ bếp: ✔
Bồn rửa chén: ✔
Nước nóng: ✔
Giường: ✔
Nệm: ✘
Tủ quần áo: ✔
Chung chủ: ✘
Thang máy: ✔
Bảo vệ: ✘
Máy lạnh: ✔
Giếng trời: ✘
Nuôi thú cưng: Có (kèm điều kiện)
Nhận xe điện: Có.
Tiện ích xung quanh:
Phòng trọ Cầu Giấy chỉ 3p tới Big C Thăng Long, hợp NVVP.
- Vị trí: Trần Duy Hưng | Trung Hòa | Nguyễn Chánh | Quận Cầu Giấy | Cách Landmark 72 (7p)
- Tiện ích: ĐH Lao động Xã hội | Vincom Trần Duy Hưng | BV Giao thông Vận tải
- Thuận tiện: 2p ra mặt tiền đường chính | 10p vào Ba Đình | 5p ra Vành đai 3

Ghi chú:
Cho nuôi mèo,không nuôi chó"
,134204866,"Phòng trọ 7Tr Pháo Đài Láng, Đống Đa, có nội thất",Quận Đống Đa,Phường Láng Thượng,Pháo Đài Láng,7000000,Phòng trọ,,,,,,False,True,True,True,True,False,True,False,False,"Điều hòa, Nóng lạnh, Tủ lạnh, Máy giặt",21.022001,105.80408,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/uNLrCcWQnOWzT6mLZlQMIw0qjbRApofU0Ht6L8b3BPw/preset:view/plain/07171f82554732f2bf3836b19647f878-2998096909893666642.jpg', 'https://cdn.chotot.com/9ssf0W1acO3tg2C1wjRaV228bEmfTerlEBLGDE-RZ4U/preset:view/plain/0d888302982d7ed7ed86a07eeff58dcc-2998096913337676491.jpg', 'https://cdn.chotot.com/hibjz2V_QgcE4of__C6vgi_FciknhTbEmoQbug9V0lE/preset:view/plain/22d9ea0827c4e3522a3467fe505da1e2-2998096917124712274.jpg', 'https://cdn.chotot.com/UYRIWFebGndrcziS7vvaorK830uxKJgyNSIkyQWt6mk/preset:view/plain/c1f6d1c70ed3f637c54dc76689357405-2998096920419391877.jpg', 'https://cdn.chotot.com/DeTNu4Nji62g_shBFPEtqqGPiI0EI_FmBWw3poO13PI/preset:view/plain/9ae599cfe9afedf5ca26994c388117d5-2998096924897243851.jpg']",https://nha.chotot.com/thue-phong-tro/134204866,"💰 GIÁ : 7Tr (1/9 có phòng)
📍 Địa chỉ: 40 Pháo Đài Láng 

👉 Cổng vân tay, giờ giấc tự do KHÔNG CHUNG CHỦ
👉Ban công riêng thoáng mát 
👉 Nội thất: Điều hoà, nóng lạnh, giường tủ, sofa, kệ bếp,tủ lạnh,máy giặt 
👉 Vị trí đi lại thuận lợi, gần chợ, gần ĐH Ngoại Thương, Luật, Ngoại Giao, … 

☎️ Liên hệ chính chủ: ***"
,134203882,"Cho thuê phòng trọ 1194 Đường Láng, Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng,Đường Láng,7800000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,21.022001,105.80408,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/Fo4sqXyuZLpPKHNCtP81JXYwZK3id4fVFVXSZlas78I/preset:view/plain/448eb354a3f57f28905832c4c6c0d7cf-2998097695071176530.jpg', 'https://cdn.chotot.com/JUgqdPhe1vn_rZEpwbqNb2-3dJPkey7ZoL0cVTPQZSE/preset:view/plain/6a8c9bf824056c31572bddd0499ff950-2998097699959403211.jpg', 'https://cdn.chotot.com/yvwVzhMWG5T7eD2BGA6utXM_yaLOCGbuiYFg8wtE308/preset:view/plain/9da9a976b743f4538273f24dd63a8600-2998097704875193035.jpg', 'https://cdn.chotot.com/wG2-FoOwiJvfNbnQGifBB5Db_5gy8evTT4xLPSekLpw/preset:view/plain/b133094555958fd3eb4cc634c04393a1-2998097709354775243.jpg', 'https://cdn.chotot.com/UmkcTiXWqNZJqHscMZMfbOTE9Akx5F4bCa3FibYwwYs/preset:view/plain/3db6d7b88f6595cc90bff93861c48cef-2998097714262161229.jpg']",https://nha.chotot.com/thue-phong-tro/134203882,"📍ĐC: 1194 ĐƯỜNG LÁNG, ĐỐNG ĐA, HÀ NỘI
📌Giá #7tr8 1n1k
LH ***"
,134203881,"Cho thuê phòng trọ full đồ Yên Lãng, Đống Đa",Quận Đống Đa,Phường Láng Thượng,Yên Lãng,5600000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,21.022001,105.80408,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/KEqeiHknNXdqnOGnKi9QMKa-fKsdGjXGMSx1KFwRW84/preset:view/plain/666ef67282c59a2e2846c50bc540c7e5-2998097670917649099.jpg', 'https://cdn.chotot.com/ZktRbz6rZz15qVYcg2GJQEIBU2K3xAiLGBu3WI-6Uws/preset:view/plain/60a6b326cd26bf276a444343d7e2c24b-2998097674407375563.jpg', 'https://cdn.chotot.com/a1PM7JzrXXUqch92W_0GoB0uwcmR6la9f_Zz6DKtV8o/preset:view/plain/7dd912ae15e3381ed7286360bba1aa87-2998097677796438731.jpg', 'https://cdn.chotot.com/j7imSBPQYMGIpI1bCwmfeNeQ5ABwMVnU7coCOxVWTKQ/preset:view/plain/806490153ff88fddfb1a311bb3a1cffe-2998097681252610763.jpg', 'https://cdn.chotot.com/zPUONnHLI2nZqygjxKv5lQTkmpfgN5zW1wQ2iVXC9y0/preset:view/plain/b5fde101340e48eece1c9999c3df98b6-2998097684635551570.jpg']",https://nha.chotot.com/thue-phong-tro/134203881,"Cho thuê chung cư mini full đồ như ảnh, gần đường lớn, ngõ thông ở Yên Lãng. Phòng nào cũng có cửa sổ thoáng sáng. Còn 4 phòng có ai vào ở nốt không ạ 5tr6
Lh: ***"
,134203880,"Phòng trọ Đường Láng, Đống Đa, full đồ, ban công",Quận Đống Đa,Phường Láng Thượng,Đường Láng,5600000,Phòng trọ,,,,,,False,False,False,False,False,False,True,False,False,,21.022001,105.80408,Cộng Đồng Nhà Đất,,True,5,"['https://cdn.chotot.com/rHP9RxafXvdIZD0hS6g3cHZ566cgYKUCxWXNqUe3AWQ/preset:view/plain/7854b3f635308746feae10d6285f7849-2998097642306504530.jpg', 'https://cdn.chotot.com/tgQyMC9n8a_wzgTrdnceCaC3ZLek_sFawQuiKLhMVXU/preset:view/plain/c2fc0b39669b8d50ca56ecfd75f95311-2998097645248377547.jpg', 'https://cdn.chotot.com/nJ3TcjhTlSkOKXxBc5_XJZLYfK_jT2d7lLFaYsOwMQQ/preset:view/plain/308a536ad3bdb35fede348bf3cf5f446-2998097649563626820.jpg', 'https://cdn.chotot.com/HhqORip-ippykAXppPWlCAZxYodyoBA4NtmllfUt5Dg/preset:view/plain/6e0e73293ea14090e122aaeafb595493-2998097654106813131.jpg', 'https://cdn.chotot.com/ToM-6EefaftJssrHehq4vSm7rRgmNn5QNCk8IHAtCw4/preset:view/plain/bedc330a3127139a3d30a7ae0f8e0784-2998097658536154683.jpg']",https://nha.chotot.com/thue-phong-tro/134203880,"Trống p 122 Đường Láng #5tr6
Full đồ,có ban công thoáng mát

Gần đh thuỷ lợi,hv ngân hàng,đh y,…

Ib zalo ***"
,134203878,"Phòng trọ 3tr1 Yên Nghĩa, Quang Trung - Hà Đông",Quận Hà Đông,Phường Yên Nghĩa,Đường Quang Trung,3100000,Phòng trọ,,,,,,False,True,True,False,False,False,False,False,False,"Điều hòa, Nóng lạnh",20.954058,105.74098,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/Kx0H1zD-jBLR8PA7UUsX-adqj4CVMmGOzU1HGbDnm-E/preset:view/plain/133acf657ad2424cf2f1dcc900e9f755-2998097611469784914.jpg', 'https://cdn.chotot.com/SAP2P7TBys0zYQ8_7-2SyWjGdYTlydex-1GJHxlaMbM/preset:view/plain/f1120996179e3f038353457e27064a80-2998097615887987403.jpg', 'https://cdn.chotot.com/21vhzKXV7UiKszOG1aMiKAcMef2hXP5b-YEjsLVThUE/preset:view/plain/1996d872e4c35281fd87d7db5c852d39-2998097620224149178.jpg', 'https://cdn.chotot.com/fzjsbHblqB5CVaIGzYNqs5Yd5g3urh-qKPzaW_piYB0/preset:view/plain/b9f4bbeed876d84433e1e2ea0ead2d56-2998097625283359435.jpg', 'https://cdn.chotot.com/QLJfnGtXIUGHau-QSKtnI4ta2sQvp-VeCXGpGFq4Lj8/preset:view/plain/330f57ecc26898afbd55b171e63b1542-2998097629796496075.jpg']",https://nha.chotot.com/thue-phong-tro/134203878,"💰Giá 3tr1 - P204,304
Địa chỉ : 1093 Yên Nghĩa, mặt đường Quang Trung-Hà Đông

🔴Nội thất: Điều hoà, nóng lạnh, giường, tủ quần áo, kệ bếp.

Zl ***"
,134203875,Phòng trọ Full đồ Đống Đa 5tr2,Quận Đống Đa,Phường Khâm Thiên,Ngõ 198 Xã Đàn,5200000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,21.019453,105.83857,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/ydEDTYRiqTI3MYNgPshPNd_m7Bh-H8sTnFLjQtLBqq8/preset:view/plain/5fdcc3aac0844c1b6b8c3d55dda0b0e7-2998097552987806085.jpg', 'https://cdn.chotot.com/HzCfuBSrywZOug0kRE4BVkzBbfDABBqAYD7ubERC7dI/preset:view/plain/7f53ad7c245ce7ebcbb82eebb69989d6-2998097556899099339.jpg', 'https://cdn.chotot.com/yBsGE0MFDl1wQWJt7XlCb8Zwus6qDQOuu61b1aq9ds0/preset:view/plain/4a5da9c46e5d414ad9fcd6fe5e0f2357-2998097560711425348.jpg', 'https://cdn.chotot.com/AHpozw7cQH_F-dkoOaTTbvnezPSnLl0qQ7BgwRqe48c/preset:view/plain/008b05226a51e62a7955a426960e9e16-2998097564197253835.jpg', 'https://cdn.chotot.com/eMg6z5RdDY5poYAsst_gxdK7Q1pypbC0Op6ssnnEnQk/preset:view/plain/4b3e7c6fa60f50dbbaa02a0e6e70588f-2998097567637067323.jpg']",https://nha.chotot.com/thue-phong-tro/134203875,"Ngõ 198 Xã Đàn, Đống Đa
Full đồ như hình giá 5tr2
LH ***"
,134203873,"Phòng trọ cho thuê Ngõ 241 Xã Đàn, Đống Đa, 6.3 triệu",Quận Đống Đa,Phường Cát Linh,Xã Đàn,6300000,Phòng trọ,,,,,,False,False,False,True,True,True,False,False,False,"Tủ lạnh, Máy giặt",21.028984,105.829765,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/vKbUdT8Si_njemK_6a5IDfNaLxfPXTVz-YZ_N988gGA/preset:view/plain/169dc261698939a37f23be643e29b25a-2998097451503841995.jpg', 'https://cdn.chotot.com/u0JoIKEmkSaPzeCKj0-5GZK61CBi91SPNUvTRk1PzC0/preset:view/plain/b2f3f54eef039c755a6bf84b2fa54c0a-2998097455407204178.jpg', 'https://cdn.chotot.com/Vlmg0qktYPc9lkD7lHiWcBlf1jKpoaDRcrRXXOdcGeg/preset:view/plain/83076a405611f38ea937fe9b270e801b-2998097459355644619.jpg', 'https://cdn.chotot.com/enqdxvDuiJYlFwjvrD0kiqVs-uW7h0sPf3GKitsPho8/preset:view/plain/522158f9426d9cacf6ce3748f4f485c6-2998097462920775354.jpg']",https://nha.chotot.com/thue-phong-tro/134203873,"🏯Địa chỉ:  ngõ 241 xã đàn, Đống Đa

⏳Tình trạng : 1/9 Trống

💸GIÁ #6TR3

🐚Nội thất: ""Dh, Nl,Tủ Lạnh,Giường - Tủ ,
Tủ bếp trên dưới,hút mùi, thang máy,máy giặt , máy sấy riêng""

☎☎***"
,134203872,Cho thuê CHDV khép kín Đống Đa - Tặng 300K,Quận Đống Đa,Phường Cát Linh,Ngõ 7 Thái Hà,4200000,Phòng trọ,,,,,,False,True,True,False,True,False,False,False,False,"Điều hòa, Nóng lạnh, Máy giặt",21.028984,105.829765,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/ulX-2RhyBea3TRzhR1yj9qgcW_NcoHvqbQ0y9WiauZU/preset:view/plain/a19a5640db79e51f3682f16a794a0f29-2998097429492003531.jpg', 'https://cdn.chotot.com/MaN6eU1jx4Rmam5O0neFLt-yxwUbtpzkaYuwydW-deI/preset:view/plain/1fed6085c56df1b3025180e87e49fcda-2998097433747687250.jpg', 'https://cdn.chotot.com/PKdfJpKlHmNmX7DFKYa0fwZPdaA2exZZ4nHvwIKcr2Y/preset:view/plain/fe8b3c4438d8c26ac87593597d30fdb7-2998097437243142859.jpg', 'https://cdn.chotot.com/kWZuiXYe_qUQT1pHDZwwHzO4J9eSDuVGO4Yxy5nPTTc/preset:view/plain/09e205dda776c8caef97bc9777719df9-2998097441146505042.jpg']",https://nha.chotot.com/thue-phong-tro/134203872,"🌆CHO THUÊ CHDV KHÉP KÍN TẠI ĐỐNG ĐA - TẶNG NGAY 300K

📍Đ/c : Ngõ 7 Thái Hà

💵**Phòng 4,2Tr - HĐ 12th - CÓ THƯƠNG LƯỢNG**

🛌Phòng đủ đồ: điều hoà , nóng lạnh , giường tủ , kệ tủ bếp, hút mùi

👉Có hệ thống máy giặt tiện lợi

🏟️Vị trí thuận lợi , gần chợ ; gần các trường ĐH Bách Kinh Xây, HV Ngân Hàng, Thủy Lợi, Công đoàn, ....

⏰Không chung chủ , tự do giờ giấc, Ở GHÉP THOẢI MÁI TỐI ĐA 3 NGƯỜI.

👮‍♂️An ninh đảm bảo với khoá vân tay , hệ thống camera

📲Liên hệ xem phòng : *******

📌Có thương lượng!!!"
,134203871,Phòng trọ 3tr Đống Đa,Quận Đống Đa,Phường Láng Thượng,Đường Láng,3000000,Phòng trọ,,,,,,False,False,False,False,False,False,False,False,False,,21.022001,105.80408,Cộng Đồng Nhà Đất,,False,3,"['https://cdn.chotot.com/xkJgu84xIFUuufDmicE2TaItj7hENJoPJAH3kVHdx4o/preset:view/plain/bfb3e33a946356e70a0f8d45737cf499-2998097408447514450.jpg', 'https://cdn.chotot.com/5dso-cR1VFD19DtiAgXfN_rei_KL7zbQEzcCAHMgYAM/preset:view/plain/58d3ba4d3e596c0bb476e94e091365a4-2998097413380081490.jpg', 'https://cdn.chotot.com/lWZz_ZcGQ2Zb46mBdvNy2bj-49lqkbR4CAKKY6_N-hI/preset:view/plain/a5728ad40a8a41f9e1d3062e9b212b60-2998097416909025995.jpg']",https://nha.chotot.com/thue-phong-tro/134203871,"3tr 
1194/141/17 Láng 
LH ***"
,134203870,"Phòng trọ Duplex full nội thất, 5.8tr/tháng tại Đống Đa",Quận Đống Đa,Phường Láng Thượng,Đường Láng,5800000,Phòng trọ,,4.000đ/kwh,35.000đ,100.000đ/phòng,150.000đ/người,False,False,False,True,True,False,False,False,False,"Tủ lạnh, Máy giặt",21.022001,105.80408,Cộng Đồng Nhà Đất,,False,5,"['https://cdn.chotot.com/l3IBuUglzwcaaNKHh-ty0ujuwFNRyZcLA8ED2f_9yA4/preset:view/plain/103745199d08200fa5c03fdf1a96a093-2998097375234028235.jpg', 'https://cdn.chotot.com/-NnO9K8i54aoFeP08bgySJUr0B8WkvuIAlJrBuXZeCU/preset:view/plain/a22825e53f33a9c1890f8994ad49f268-2998097379579392715.jpg', 'https://cdn.chotot.com/Z66Uys-QQAT8H4Y0kaJ5xwZJgnReuMVfIP4wIRzsLo4/preset:view/plain/b34f8803fc47e25a37d5789a8217aa79-2998097384042197707.jpg', 'https://cdn.chotot.com/EiAA4gxcFEcrUAUWXQY1GclyTVcA2LpaL7hqcNER1Ng/preset:view/plain/79a84ae3d8bcf8b3543d126e38444c08-2998097388505002699.jpg', 'https://cdn.chotot.com/8ud6BFlGe5DAephwFR8I2YndA-rlf6YeaQsgTIiFSFM/preset:view/plain/6121ea81caabbd10f93ddf8cd5cd5344-2998097392984584907.jpg']",https://nha.chotot.com/thue-phong-tro/134203870,"🏢 Địa chỉ: 242 Đường Láng - Quận: Đống Đa
⌛️ Trống: Khai trương tòa mới – Vào luôn
☘ Giá: 5.800.000đ/ tháng
☘ Dạng phòng: Duplex
☘ Thang: máy

🏆 Nội thất: Full đồ (ĐH, NL, giường, tủ, rèm, bàn ghế, tủ lạnh, máy hút mùi, máy giặt riêng)

🏆 Dịch vụ:
 • Điện: 4.000đ/kWh
 • Nước: 35.000đ/m³
 • Wifi: 100.000đ/phòng
 • Dịch vụ: 150.000đ/người
⭐ Lưu ý:
 • Đóng 1 cọc 1
 ☎️***"
,134203868,"Phòng trọ full đồ 39 An Trạch, Đống Đa, 4tr8",Quận Đống Đa,Phường Cát Linh,39 An Trạch,4800000,Phòng trọ,,,,,,False,False,False,True,False,False,False,False,False,Tủ lạnh,21.028984,105.829765,Cộng Đồng Nhà Đất,,False,4,"['https://cdn.chotot.com/l_1M-vrOZzhRnlbsHa-I7sToYXn90lISUv2MvRZPR0Q/preset:view/plain/de915ec35738ecaa56e9ee7a74479e26-2998097352780646226.jpg', 'https://cdn.chotot.com/VaE19-SIBWNF70mVouv480l8sjbqQPNzboZKaOgHovc/preset:view/plain/e457813b822caa943b23b0348d95455b-2998097356661519051.jpg', 'https://cdn.chotot.com/pp5wSXdK29vDwjC7eClTff6iBQk8lYLq8sBXcjUUHVE/preset:view/plain/13958c5bb45601ca40f443a35c7596e7-2998097360084136651.jpg', 'https://cdn.chotot.com/RiQh6irHZmdAFAFb9zMu5vbqyNP3eOCvhEr3Uvf9Eb8/preset:view/plain/684779be17e8ec8a01a6c880b303871c-2998097364280235579.jpg']",https://nha.chotot.com/thue-phong-tro/134203868,"CUỐI THÁNG 8❗️ Phòng ở 39 An Trạch
- Phòng full đồ cơ bản 

- Vệ sinh Khép Kín 

- Có Kệ Bếp Nấu Ăn, hút mùi , Có Tủ Lạnh

- Phòng siêu Thoáng Mát

Giá : 4tr8❗️❗️

☎️ : ***"
